Component_ID,Lot_ID,Wafer_ID,Stress_Temp_C,Defect_Type,Ground_Truth_Failure,Iddq_0h,Iddq_24h,Iddq_96h,Iddq_168h,Ileak_0h,Ileak_24h,Ileak_96h,Ileak_168h,PropDelay_0h,PropDelay_24h,PropDelay_96h,PropDelay_168h
CMP-883-7475,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,10.468,10.585,11.034,11.35,2.524,2.605,2.633,2.629,1.0253,1.0286,1.0536,1.0577
CMP-883-7476,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,12.711,12.908,13.173,13.438,2.932,2.988,2.999,3.065,1.1701,1.1677,1.1896,1.1925
CMP-883-7477,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,13.041,13.227,13.621,13.138,2.519,2.553,2.592,2.624,1.3966,1.3979,1.4094,1.4054
CMP-883-7478,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,HEALTHY,0,12.692,12.902,13.161,12.985,2.904,2.912,3.002,3.011,1.2269,1.2261,1.249,1.2582
CMP-883-7479,ISRO-FLIGHT-QUAL-LOT-883,4,125.0,HEALTHY,0,10.919,11.205,11.221,11.714,2.473,2.518,2.595,2.65,1.2578,1.2614,1.2653,1.2853
CMP-883-7480,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,8.382,8.69,8.859,8.968,2.765,2.771,2.856,2.905,1.1299,1.126,1.1417,1.1703
CMP-883-7481,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,9.821,10.037,9.992,10.458,2.704,2.778,2.8,2.807,1.2143,1.204,1.2256,1.2325
CMP-883-7482,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,10.937,11.13,11.42,11.612,3.079,3.143,3.212,3.168,1.2133,1.2161,1.2291,1.2427
CMP-883-7483,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,9.509,9.732,9.66,10.204,2.226,2.275,2.351,2.285,1.2352,1.2382,1.2502,1.2682
CMP-883-7484,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,9.889,10.197,10.677,10.827,2.812,2.863,2.835,2.972,1.304,1.3142,1.3098,1.344
CMP-883-7485,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,11.716,11.98,12.466,12.62,2.07,2.088,2.13,2.093,1.2308,1.2303,1.2433,1.2472
CMP-883-7486,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,10.288,10.524,10.731,10.651,2.841,2.9,2.881,2.924,1.2497,1.2382,1.266,1.2638
CMP-883-7487,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,9.17,9.379,9.679,9.697,2.629,2.671,2.698,2.681,1.0441,1.0445,1.0533,1.064
CMP-883-7488,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,12.403,12.496,12.576,12.998,2.274,2.289,2.345,2.389,1.2593,1.2623,1.2716,1.2882
CMP-883-7489,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,8.74,9.01,9.376,9.817,3.378,3.393,3.461,3.562,1.1185,1.1213,1.1292,1.1587
CMP-883-7490,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,10.795,11.152,11.293,11.477,3.176,3.199,3.237,3.31,1.0987,1.1021,1.1149,1.1307
CMP-883-7491,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,11.028,11.033,11.28,11.526,2.356,2.393,2.426,2.452,1.1871,1.188,1.215,1.2239
CMP-883-7492,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,LATENT_DRIFT,1,12.459,18.262,43.757,81.906,2.209,2.609,4.709,11.209,1.1708,1.2508,1.5008,2.0508
CMP-883-7493,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,10.175,10.518,11.022,11.089,2.75,2.769,2.809,2.883,1.1985,1.2002,1.2222,1.2316
CMP-883-7494,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,9.518,9.693,9.674,10.164,2.237,2.248,2.237,2.314,1.1809,1.1872,1.1977,1.1901
CMP-883-7495,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,10.65,10.857,10.917,11.245,2.958,2.998,2.998,3.129,1.3542,1.3556,1.3599,1.3846
CMP-883-7496,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,10.43,10.743,10.975,11.0,2.564,2.572,2.671,2.822,1.1745,1.1738,1.1864,1.2144
CMP-883-7497,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,11.282,11.448,11.741,11.841,2.527,2.555,2.619,2.648,1.2307,1.2312,1.2391,1.2371
CMP-883-7498,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,9.847,10.025,10.246,10.24,2.852,2.882,2.96,2.945,1.1534,1.1576,1.1635,1.1868
CMP-883-7499,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,10.434,10.564,10.849,11.138,2.537,2.607,2.601,2.757,1.1646,1.1665,1.1749,1.1925
CMP-883-7500,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,11.821,12.29,12.381,12.686,2.073,2.113,2.085,2.161,1.1889,1.1871,1.1976,1.2119
CMP-883-7501,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,9.616,9.857,10.332,10.443,2.829,2.849,2.885,2.97,1.2101,1.2097,1.2154,1.2281
CMP-883-7502,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,11.649,12.007,12.447,12.774,2.541,2.606,2.595,2.657,1.3061,1.3157,1.3105,1.3466
CMP-883-7503,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,10.124,10.386,10.684,11.0,2.799,2.79,2.896,2.879,1.1452,1.1424,1.1635,1.1723
CMP-883-7504,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,LATENT_PAT_OUTLIER,1,38.967,41.427,44.5,48.074,8.474,9.274,10.474,12.274,1.5312,1.5812,1.6612,1.7812
CMP-883-7505,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,12.958,13.155,13.675,13.444,2.378,2.44,2.413,2.453,1.1515,1.1433,1.1722,1.179
CMP-883-7506,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,10.132,10.258,10.505,10.419,2.921,2.956,3.049,3.044,1.1601,1.1584,1.1746,1.1734
CMP-883-7507,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,10.189,10.343,10.732,10.75,2.242,2.235,2.279,2.308,1.2282,1.2361,1.2423,1.2764
CMP-883-7508,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,GROSS_OUTLIER,1,66.021,69.737,75.535,94.509,24.691,27.691,32.691,40.691,3.7801,3.9801,4.3801,4.9801
CMP-883-7509,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,9.936,10.199,10.586,10.833,1.752,1.74,1.814,1.906,1.2355,1.2402,1.2461,1.2586
CMP-883-7510,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,9.729,9.907,10.181,10.689,2.756,2.856,2.855,2.954,1.2235,1.2234,1.2394,1.2456
CMP-883-7511,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,11.856,12.172,12.459,12.327,2.342,2.361,2.446,2.405,1.0946,1.0913,1.0961,1.1251
CMP-883-7512,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,10.694,10.675,11.253,11.008,2.315,2.407,2.45,2.468,1.3623,1.3601,1.372,1.3929
CMP-883-7513,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,12.464,12.722,13.123,12.874,2.898,2.913,3.039,2.932,1.1949,1.2039,1.2031,1.2128
CMP-883-7514,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,GROSS_OUTLIER,1,73.213,77.566,83.81,110.277,20.23,23.23,28.23,36.23,3.9991,4.1991,4.5991,5.1991
CMP-883-7515,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,12.695,13.195,13.303,13.42,2.762,2.832,2.864,2.861,1.2504,1.2555,1.2558,1.2837
CMP-883-7516,ISRO-FLIGHT-QUAL-LOT-883,24,125.0,LATENT_PAT_OUTLIER,1,43.26,45.53,47.114,50.633,6.331,7.131,8.331,10.131,1.6905,1.7405,1.8205,1.9405
CMP-883-7517,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,LATENT_PAT_OUTLIER,1,44.042,46.104,47.616,49.81,8.98,9.78,10.98,12.78,1.4663,1.5163,1.5963,1.7163
CMP-883-7518,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,9.29,9.497,9.623,9.616,2.347,2.403,2.46,2.366,0.9463,0.942,0.9606,0.9707
CMP-883-7519,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,LATENT_DRIFT,1,10.768,15.673,37.76,69.157,2.233,2.633,4.733,11.233,1.1958,1.2758,1.5258,2.0758
CMP-883-7520,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,12.058,12.251,12.554,12.246,2.318,2.315,2.405,2.405,1.0792,1.0786,1.0932,1.1029
CMP-883-7521,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,8.252,8.536,8.789,9.061,1.875,1.903,1.864,1.926,1.2552,1.2629,1.2572,1.2894
CMP-883-7522,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,10.68,10.941,10.915,11.122,2.547,2.55,2.618,2.655,1.3051,1.3116,1.3234,1.3282
CMP-883-7523,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,14.135,14.55,14.612,15.204,2.326,2.397,2.435,2.364,1.1598,1.1604,1.1652,1.1771
CMP-883-7524,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,11.557,11.685,11.827,11.759,2.327,2.334,2.424,2.411,1.2337,1.2301,1.2514,1.2594
CMP-883-7525,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,HEALTHY,0,10.59,10.922,11.058,11.125,2.39,2.387,2.484,2.443,1.106,1.1145,1.1175,1.1423
CMP-883-7526,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,LATENT_DRIFT,1,11.847,16.772,40.515,75.489,2.166,2.566,4.666,11.166,1.2327,1.3127,1.5627,2.1127
CMP-883-7527,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,7.924,7.999,8.324,8.275,2.678,2.731,2.711,2.724,1.158,1.1626,1.1611,1.2087
CMP-883-7528,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,10.834,11.129,11.159,11.405,2.647,2.75,2.773,2.756,1.3412,1.3435,1.3608,1.3787
CMP-883-7529,ISRO-FLIGHT-QUAL-LOT-883,4,125.0,GROSS_OUTLIER,1,78.573,87.751,101.57,129.497,17.64,20.64,25.64,33.64,3.0066,3.2066,3.6066,4.2066
CMP-883-7530,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,11.435,11.735,12.033,12.55,2.652,2.734,2.758,2.772,1.3807,1.3752,1.4012,1.411
CMP-883-7531,ISRO-FLIGHT-QUAL-LOT-883,24,125.0,HEALTHY,0,10.545,10.707,10.783,10.992,2.492,2.57,2.59,2.614,1.2034,1.2047,1.2064,1.2344
CMP-883-7532,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,9.457,9.619,10.097,10.382,2.277,2.306,2.256,2.285,1.2827,1.2854,1.2902,1.3124
CMP-883-7533,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,10.558,10.773,11.145,11.117,2.917,2.931,2.99,2.929,1.301,1.2976,1.3157,1.323
CMP-883-7534,ISRO-FLIGHT-QUAL-LOT-883,4,125.0,HEALTHY,0,9.925,10.037,10.104,10.202,2.934,3.003,2.969,3.061,1.1582,1.166,1.1745,1.1827
CMP-883-7535,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,HEALTHY,0,11.115,11.365,11.855,11.925,2.58,2.594,2.662,2.639,1.0698,1.0744,1.0938,1.0906
CMP-883-7536,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,10.279,10.746,11.156,11.182,2.988,3.05,3.018,3.08,1.218,1.2164,1.2185,1.2342
CMP-883-7537,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,8.924,9.167,9.279,9.689,2.66,2.673,2.769,2.762,1.0803,1.078,1.0779,1.1128
CMP-883-7538,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,LATENT_DRIFT,1,12.626,17.528,38.916,69.416,2.754,3.154,5.254,11.754,1.107,1.187,1.437,1.987
CMP-883-7539,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,11.791,12.085,12.768,12.879,2.847,2.911,2.953,3.008,1.0905,1.1009,1.1,1.1215
CMP-883-7540,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,GROSS_OUTLIER,1,75.1,81.978,92.883,121.645,33.146,36.146,41.146,49.146,3.9631,4.1631,4.5631,5.1631
CMP-883-7541,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,10.628,11.126,11.107,11.597,2.367,2.401,2.389,2.495,1.1973,1.1947,1.2111,1.2139
CMP-883-7542,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,9.312,9.522,9.79,9.871,2.983,3.02,3.092,3.142,1.1513,1.1548,1.1649,1.1831
CMP-883-7543,ISRO-FLIGHT-QUAL-LOT-883,24,125.0,HEALTHY,0,11.987,12.138,12.758,12.826,2.288,2.358,2.401,2.399,1.2535,1.2555,1.2715,1.28
CMP-883-7544,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,11.027,11.41,11.512,11.843,2.932,2.953,3.014,3.008,1.2183,1.2241,1.2292,1.2433
CMP-883-7545,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,8.638,8.863,9.159,9.231,2.243,2.292,2.285,2.344,1.2259,1.2275,1.2343,1.2658
CMP-883-7546,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,9.472,9.807,10.514,10.389,2.076,2.04,2.137,2.192,1.0223,1.0158,1.0324,1.0547
CMP-883-7547,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,10.476,10.931,11.16,11.184,2.698,2.725,2.816,2.785,1.1944,1.2002,1.2224,1.2246
CMP-883-7548,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,HEALTHY,0,10.084,10.355,10.67,10.443,2.64,2.653,2.673,2.694,1.2688,1.268,1.2701,1.2983
CMP-883-7549,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,10.444,10.674,10.989,11.278,2.404,2.421,2.447,2.472,1.1098,1.112,1.1218,1.1337
CMP-883-7550,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,9.759,10.1,9.946,10.235,1.9,1.928,1.939,1.995,1.1043,1.1052,1.1175,1.1344
CMP-883-7551,ISRO-FLIGHT-QUAL-LOT-883,4,125.0,HEALTHY,0,10.84,11.209,11.426,11.682,1.813,1.893,1.932,2.001,1.2237,1.2206,1.2455,1.2539
CMP-883-7552,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,10.011,10.24,10.636,10.77,2.771,2.825,2.795,2.81,1.2439,1.2561,1.256,1.2704
CMP-883-7553,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,10.138,10.158,10.528,10.868,2.859,2.867,2.997,2.914,1.1692,1.1651,1.1831,1.2187
CMP-883-7554,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,LATENT_PAT_OUTLIER,1,42.875,45.098,47.742,52.144,7.471,8.271,9.471,11.271,1.5792,1.6292,1.7092,1.8292
CMP-883-7555,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,9.981,10.226,10.499,10.532,2.316,2.352,2.363,2.478,1.2375,1.2453,1.2465,1.2661
CMP-883-7556,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,9.247,9.423,9.991,9.915,2.577,2.611,2.721,2.679,1.1296,1.124,1.1413,1.1571
CMP-883-7557,ISRO-FLIGHT-QUAL-LOT-883,24,125.0,HEALTHY,0,12.12,12.216,12.624,12.554,2.655,2.677,2.729,2.72,1.1135,1.1206,1.126,1.1338
CMP-883-7558,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,9.078,9.179,9.842,9.44,2.349,2.355,2.377,2.469,1.2539,1.2634,1.2669,1.2807
CMP-883-7559,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,11.091,11.348,11.782,11.91,2.805,2.835,2.876,2.903,1.0717,1.064,1.0914,1.0978
CMP-883-7560,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,9.688,9.854,10.49,10.917,2.879,2.937,3.006,3.079,1.2756,1.2765,1.2883,1.3169
CMP-883-7561,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,11.505,11.683,11.668,11.86,1.892,1.895,2.019,1.926,1.2263,1.2222,1.2382,1.2695
CMP-883-7562,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,14.101,14.295,14.501,15.002,2.662,2.701,2.675,2.769,1.2409,1.2431,1.2458,1.2783
CMP-883-7563,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,9.982,10.184,10.682,10.902,2.145,2.195,2.268,2.278,1.2368,1.2387,1.2542,1.2523
CMP-883-7564,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,10.442,10.644,10.487,11.122,2.575,2.549,2.624,2.737,1.14,1.1477,1.1339,1.1751
CMP-883-7565,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,7.721,7.906,7.937,8.364,2.504,2.556,2.603,2.583,1.1782,1.1816,1.2042,1.2322
CMP-883-7566,ISRO-FLIGHT-QUAL-LOT-883,4,125.0,HEALTHY,0,10.771,10.955,11.179,11.194,2.388,2.435,2.467,2.452,1.1914,1.2011,1.198,1.2418
CMP-883-7567,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,10.387,10.51,10.821,10.77,2.553,2.572,2.668,2.705,1.3612,1.3721,1.3675,1.4053
CMP-883-7568,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,10.816,11.148,11.458,11.688,2.536,2.535,2.647,2.677,1.1716,1.1588,1.1884,1.1925
CMP-883-7569,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,HEALTHY,0,11.181,11.455,11.441,12.146,2.909,2.945,2.995,3.009,1.1902,1.1958,1.2132,1.2223
CMP-883-7570,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,12.02,12.068,12.623,12.497,2.496,2.536,2.546,2.685,1.0976,1.0881,1.1138,1.1146
CMP-883-7571,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,10.502,10.618,10.851,11.002,2.625,2.631,2.732,2.753,1.4275,1.4265,1.4293,1.4634
CMP-883-7572,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,10.027,10.121,10.306,10.474,2.401,2.431,2.477,2.45,1.1322,1.1286,1.1342,1.167
CMP-883-7573,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,11.182,11.523,11.997,12.364,3.013,3.041,3.131,3.096,1.0798,1.0906,1.0912,1.1161
CMP-883-7574,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,10.45,10.685,11.215,11.575,2.979,2.989,3.096,3.062,1.3866,1.3894,1.4005,1.4266
CMP-883-7575,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,9.535,9.877,10.081,10.087,2.97,2.986,3.025,3.117,1.0315,1.0339,1.0388,1.0531
CMP-883-7576,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,10.687,10.996,11.462,11.61,2.548,2.586,2.581,2.581,1.1116,1.1088,1.1343,1.133
CMP-883-7577,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,12.008,12.306,12.374,12.545,2.75,2.804,2.783,2.864,1.2415,1.2509,1.2502,1.2525
CMP-883-7578,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,LATENT_DRIFT,1,13.414,18.467,40.338,72.619,2.607,3.007,5.107,11.607,1.2113,1.2913,1.5413,2.0913
CMP-883-7579,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,HEALTHY,0,11.151,11.522,11.85,12.512,2.263,2.321,2.335,2.323,1.2679,1.2734,1.2756,1.2799
CMP-883-7580,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,11.544,11.57,12.135,12.261,2.212,2.274,2.245,2.312,1.2601,1.2662,1.2626,1.3189
CMP-883-7581,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,8.315,8.323,8.913,9.277,2.522,2.513,2.57,2.663,1.1324,1.1407,1.1442,1.1673
CMP-883-7582,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,10.343,10.714,11.05,10.935,1.898,1.96,1.951,2.033,1.213,1.2216,1.2106,1.2314
CMP-883-7583,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,LATENT_DRIFT,1,10.961,16.283,40.733,75.541,2.987,3.387,5.487,11.987,1.2259,1.3059,1.5559,2.1059
CMP-883-7584,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,10.53,10.673,10.864,10.816,3.201,3.24,3.276,3.288,1.2951,1.2991,1.3198,1.3436
CMP-883-7585,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,12.435,12.515,12.756,12.901,3.3,3.317,3.345,3.322,1.0816,1.0818,1.096,1.1136
CMP-883-7586,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,11.363,11.641,11.667,11.869,2.377,2.364,2.44,2.451,1.0733,1.0708,1.0863,1.0795
CMP-883-7587,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,10.218,10.565,10.732,11.189,2.476,2.5,2.467,2.592,1.1327,1.1292,1.1403,1.1637
CMP-883-7588,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,10.654,10.882,11.43,11.381,2.889,2.937,2.928,2.974,1.1169,1.1166,1.1307,1.1482
CMP-883-7589,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,HEALTHY,0,9.438,9.749,10.214,10.476,2.189,2.258,2.234,2.384,1.1331,1.1364,1.1222,1.1537
CMP-883-7590,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,10.925,11.015,11.298,11.428,2.307,2.298,2.327,2.323,1.1601,1.1633,1.1848,1.1875
CMP-883-7591,ISRO-FLIGHT-QUAL-LOT-883,4,125.0,GROSS_OUTLIER,1,75.591,82.19,89.994,115.819,19.695,22.695,27.695,35.695,2.8366,3.0366,3.4366,4.0366
CMP-883-7592,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,11.147,11.335,11.668,11.269,2.603,2.663,2.676,2.753,1.2931,1.2968,1.3027,1.3295
CMP-883-7593,ISRO-FLIGHT-QUAL-LOT-883,4,125.0,HEALTHY,0,10.033,10.28,10.044,10.538,2.33,2.405,2.408,2.303,1.1039,1.1097,1.1256,1.1349
CMP-883-7594,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,9.786,9.914,10.163,10.212,2.137,2.153,2.238,2.314,1.0898,1.09,1.1147,1.116
CMP-883-7595,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,HEALTHY,0,11.29,11.515,11.787,12.094,2.45,2.427,2.518,2.566,1.297,1.2984,1.3043,1.344
CMP-883-7596,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,10.815,11.195,11.157,11.392,2.515,2.623,2.635,2.583,1.2352,1.244,1.2596,1.2659
CMP-883-7597,ISRO-FLIGHT-QUAL-LOT-883,24,125.0,HEALTHY,0,9.689,9.864,9.757,10.41,2.639,2.723,2.672,2.692,1.1629,1.1612,1.1832,1.1806
CMP-883-7598,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,10.763,11.129,11.552,11.848,2.218,2.248,2.304,2.359,1.2222,1.2262,1.2438,1.2332
CMP-883-7599,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,10.322,10.398,10.831,10.709,2.812,2.823,2.857,2.886,1.1895,1.1857,1.1951,1.2104
CMP-883-7600,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,10.794,11.134,11.529,12.017,2.413,2.468,2.433,2.456,1.3599,1.3576,1.3763,1.3995
CMP-883-7601,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,11.674,12.014,12.476,12.673,2.867,2.924,2.997,2.937,1.0782,1.0889,1.0874,1.0969
CMP-883-7602,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,HEALTHY,0,12.033,12.255,12.272,12.45,2.481,2.491,2.63,2.647,1.1114,1.1244,1.1163,1.1292
CMP-883-7603,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,11.642,11.781,12.175,12.37,2.388,2.417,2.465,2.457,1.0535,1.0688,1.0776,1.0785
CMP-883-7604,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,LATENT_DRIFT,1,11.438,18.257,49.158,94.066,2.693,3.093,5.193,11.693,1.1928,1.2728,1.5228,2.0728
CMP-883-7605,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,11.087,11.243,11.191,11.264,1.81,1.817,1.91,1.849,1.2783,1.2827,1.2943,1.3153
CMP-883-7606,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,8.825,8.747,9.126,9.056,3.083,3.12,3.102,3.145,1.227,1.2263,1.2392,1.2608
CMP-883-7607,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,10.968,11.102,11.343,11.514,2.283,2.287,2.306,2.347,1.2113,1.2107,1.2261,1.2413
CMP-883-7608,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,9.895,10.074,10.355,10.436,2.806,2.822,2.91,2.922,1.099,1.1054,1.1119,1.1278
CMP-883-7609,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,10.854,11.217,11.533,11.663,2.689,2.709,2.701,2.749,1.0771,1.0769,1.0965,1.1123
CMP-883-7610,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,12.031,12.3,12.773,13.023,2.782,2.809,2.796,2.924,1.1976,1.196,1.2149,1.2477
CMP-883-7611,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,LATENT_PAT_OUTLIER,1,43.82,44.924,46.471,50.543,9.51,10.31,11.51,13.31,1.5257,1.5757,1.6557,1.7757
CMP-883-7612,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,9.883,10.161,10.393,10.858,2.95,2.974,3.022,3.11,1.2573,1.2533,1.2665,1.2853
CMP-883-7613,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,11.755,12.094,12.496,12.59,2.572,2.615,2.623,2.731,1.2536,1.2582,1.2741,1.2887
